timestamp,temperature_C,humidity_percent,cloud_cover_percent,solar_irradiance_Wm2,wind_speed_ms,solar_normalize
5/13/2025 13:00,30,74,58,634,13.7,440.0385259
5/13/2025 13:15,30.025,74.5,58.75,642.25,13.325,447.966891
5/13/2025 13:30,30.05,75,59.5,650.5,12.95,592.2739687
5/13/2025 13:45,30.075,75.5,60.25,658.75,12.575,510.0834971
5/13/2025 14:00,30.1,76,61,667,12.2,418.0913718
5/13/2025 14:15,29.975,76,60,611,12.775,365.8865337
5/13/2025 14:30,29.85,76,59,555,13.35,439.3315849
5/13/2025 14:45,29.725,76,58,499,13.925,363.6651055
5/13/2025 15:00,29.6,76,57,443,14.5,219.4969192
5/13/2025 15:15,29.575,76,62.25,418.75,14,166.6355254
5/13/2025 15:30,29.55,76,67.5,394.5,13.5,90.0564187
5/13/2025 15:45,29.525,76,72.75,370.25,13,82.57665736
5/13/2025 16:00,29.5,76,78,346,12.5,152.7849655
5/13/2025 16:15,29.25,76.75,80.25,295.75,12.375,133.9406934
5/13/2025 16:30,29,77.5,82.5,245.5,12.25,119.3580661
5/13/2025 16:45,28.75,78.25,84.75,195.25,12.125,94.32589794
5/13/2025 17:00,28.5,79,87,145,12,61.60581838
5/13/2025 17:15,28.575,79.25,73.75,117.5,12,39.27660775
5/13/2025 17:30,28.65,79.5,60.5,90,12,16.87542589
5/13/2025 17:45,28.725,79.75,47.25,62.5,12,3.440189811
5/13/2025 18:00,28.8,80,34,35,12,0.359663327
5/13/2025 18:15,28.7,80.75,28,26.25,11.425,0.300574509
5/13/2025 18:30,28.6,81.5,22,17.5,10.85,0
5/13/2025 18:45,28.5,82.25,16,8.75,10.275,0
5/13/2025 19:00,28.4,83,10,0,9.7,0
5/13/2025 19:15,28.425,82.5,25.25,0,10.475,0
5/13/2025 19:30,28.45,82,40.5,0,11.25,0
5/13/2025 19:45,28.475,81.5,55.75,0,12.025,0
5/13/2025 20:00,28.5,81,71,0,12.8,0
5/13/2025 20:15,28.6,80,74.5,0,12.75,0
5/13/2025 20:30,28.7,79,78,0,12.7,0
5/13/2025 20:45,28.8,78,81.5,0,12.65,0
5/13/2025 21:00,28.9,77,85,0,12.6,0
5/13/2025 21:15,28.525,78.5,88.5,0,11.8,0
5/13/2025 21:30,28.15,80,92,0,11,0
5/13/2025 21:45,27.775,81.5,95.5,0,10.2,0
5/13/2025 22:00,27.4,83,99,0,9.4,0
5/13/2025 22:15,27.275,84.25,99,0,7.175,0
5/13/2025 22:30,27.15,85.5,99,0,4.95,0
5/13/2025 22:45,27.025,86.75,99,0,2.725,0
5/13/2025 23:00,26.9,88,99,0,0.5,0
5/13/2025 23:15,26.7,89,99.25,0,1.65,0
5/13/2025 23:30,26.5,90,99.5,0,2.8,0
5/13/2025 23:45,26.3,91,99.75,0,3.95,0
5/14/2025 0:00,26.1,92,100,0,5.1,0
5/14/2025 0:15,26.05,92,100,0,4.3,0
5/14/2025 0:30,26,92,100,0,3.5,0
5/14/2025 0:45,25.95,92,100,0,2.7,0
5/14/2025 1:00,25.9,92,100,0,1.9,0
5/14/2025 1:15,25.9,92.75,100,0,2.25,0
5/14/2025 1:30,25.9,93.5,100,0,2.6,0
5/14/2025 1:45,25.9,94.25,100,0,2.95,0
5/14/2025 2:00,25.9,95,100,0,3.3,0
5/14/2025 2:15,25.875,94.5,99.75,0,2.85,0
5/14/2025 2:30,25.85,94,99.5,0,2.4,0
5/14/2025 2:45,25.825,93.5,99.25,0,1.95,0
5/14/2025 3:00,25.8,93,99,0,1.5,0
5/14/2025 3:15,25.85,93,99,0,2.025,0
5/14/2025 3:30,25.9,93,99,0,2.55,0
5/14/2025 3:45,25.95,93,99,0,3.075,0
5/14/2025 4:00,26,93,99,0,3.6,0
5/14/2025 4:15,25.925,93,99.25,0,3.8,0
5/14/2025 4:30,25.85,93,99.5,0,4,0
5/14/2025 4:45,25.775,93,99.75,0,4.2,0
5/14/2025 5:00,25.7,93,100,0,4.4,0
5/14/2025 5:15,26.125,91.25,99.75,3.25,4.8,0
5/14/2025 5:30,26.55,89.5,99.5,6.5,5.2,0
5/14/2025 5:45,26.975,87.75,99.25,9.75,5.6,0
5/14/2025 6:00,27.4,86,99,13,6,0.733733901
5/14/2025 6:15,27.45,86.5,99.25,35.75,5.05,12.01393943
5/14/2025 6:30,27.5,87,99.5,58.5,4.1,38.92270891
5/14/2025 6:45,27.55,87.5,99.75,81.25,3.15,77.284032
5/14/2025 7:00,27.6,88,100,104,2.2,115.8387061
5/14/2025 7:15,27.925,87.25,93.5,165.25,2.425,108.5237341
5/14/2025 7:30,28.25,86.5,87,226.5,2.65,88.84093286
5/14/2025 7:45,28.575,85.75,80.5,287.75,2.875,108.1105016
5/14/2025 8:00,28.9,85,74,349,3.1,163.8390096
5/14/2025 8:15,29.2,82.25,74.75,382,4.175,186.2082585
5/14/2025 8:30,29.5,79.5,75.5,415,5.25,319.1438325
5/14/2025 8:45,29.8,76.75,76.25,448,6.325,419.0758146
5/14/2025 9:00,30.1,74,77,481,7.4,363.4439669
5/14/2025 9:15,30.325,73,82.25,530.25,8.725,561.9436572
5/14/2025 9:30,30.55,72,87.5,579.5,10.05,605.4923117
5/14/2025 9:45,30.775,71,92.75,628.75,11.375,596.9622293
5/14/2025 10:00,31,70,98,678,12.7,641.5545807
5/14/2025 10:15,31.025,69.75,98.25,699.75,12.825,673.1930779
5/14/2025 10:30,31.05,69.5,98.5,721.5,12.95,640.4882246
5/14/2025 10:45,31.075,69.25,98.75,743.25,13.075,721.2606197
5/14/2025 11:00,31.1,69,99,765,13.2,778.0706978
5/14/2025 11:15,31.175,68.5,87.25,765,13.4,492.8798523
5/14/2025 11:30,31.25,68,75.5,765,13.6,279.8975188
5/14/2025 11:45,31.325,67.5,63.75,765,13.8,469.3048558
5/14/2025 12:00,31.4,67,52,765,14,414.4116313
5/14/2025 12:15,31.225,68,62.75,776,14.425,294.805729
5/14/2025 12:30,31.05,69,73.5,787,14.85,452.3339961
5/14/2025 12:45,30.875,70,84.25,798,15.275,469.263048
5/14/2025 13:00,30.7,71,95,809,15.7,621.2460974
5/14/2025 13:15,30.675,70.75,88.25,759,16.775,604.0393232
5/14/2025 13:30,30.65,70.5,81.5,709,17.85,600.6943217
5/14/2025 13:45,30.625,70.25,74.75,659,18.925,594.5567633
5/14/2025 14:00,30.6,70,68,609,20,390.8751653
5/14/2025 14:15,30.3,71.75,70.25,603.5,19.7,369.6228224
5/14/2025 14:30,30,73.5,72.5,598,19.4,294.1913006
5/14/2025 14:45,29.7,75.25,74.75,592.5,19.1,400.0662317
5/14/2025 15:00,29.4,77,77,587,18.8,264.7180586
5/14/2025 15:15,29.2,77.5,81.25,511.5,17.675,97.10623162
5/14/2025 15:30,29,78,85.5,436,16.55,75.31576529
5/14/2025 15:45,28.8,78.5,89.75,360.5,15.425,68.17786231
5/14/2025 16:00,28.6,79,94,285,14.3,80.87452459
5/14/2025 16:15,28.175,80,95.5,245,14.1,66.7484512
5/14/2025 16:30,27.75,81,97,205,13.9,65.50904264
5/14/2025 16:45,27.325,82,98.5,165,13.7,86.23330469
5/14/2025 17:00,26.9,83,100,125,13.5,85.73018139
5/14/2025 17:15,27.025,83,99.75,98.25,12.025,49.10210346
5/14/2025 17:30,27.15,83,99.5,71.5,10.55,23.44018526
5/14/2025 17:45,27.275,83,99.25,44.75,9.075,3.718729611
5/14/2025 18:00,27.4,83,99,18,7.6,0.430439862
5/14/2025 18:15,27.15,85,98,13.5,6.65,0.280652072
5/14/2025 18:30,26.9,87,97,9,5.7,0
5/14/2025 18:45,26.65,89,96,4.5,4.75,0
5/14/2025 19:00,26.4,91,95,0,3.8,0
5/14/2025 19:15,26.35,91.5,96.25,0,3.625,0
5/14/2025 19:30,26.3,92,97.5,0,3.45,0
5/14/2025 19:45,26.25,92.5,98.75,0,3.275,0
5/14/2025 20:00,26.2,93,100,0,3.1,0
5/14/2025 20:15,26.2,93.25,99.75,0,3.325,0
5/14/2025 20:30,26.2,93.5,99.5,0,3.55,0
5/14/2025 20:45,26.2,93.75,99.25,0,3.775,0
5/14/2025 21:00,26.2,94,99,0,4,0
5/14/2025 21:15,26.1,95,99.25,0,4.575,0
5/14/2025 21:30,26,96,99.5,0,5.15,0
5/14/2025 21:45,25.9,97,99.75,0,5.725,0
5/14/2025 22:00,25.8,98,100,0,6.3,0
5/14/2025 22:15,25.65,98.25,100,0,6.425,0
5/14/2025 22:30,25.5,98.5,100,0,6.55,0
5/14/2025 22:45,25.35,98.75,100,0,6.675,0
5/14/2025 23:00,25.2,99,100,0,6.8,0
5/14/2025 23:15,25.2,98.5,100,0,6.625,0
5/14/2025 23:30,25.2,98,100,0,6.45,0
5/14/2025 23:45,25.2,97.5,100,0,6.275,0
5/15/2025 0:00,25.2,97,100,0,6.1,0
5/15/2025 0:15,25.15,97.25,100,0,6.175,0
5/15/2025 0:30,25.1,97.5,100,0,6.25,0
5/15/2025 0:45,25.05,97.75,100,0,6.325,0
5/15/2025 1:00,25,98,100,0,6.4,0
5/15/2025 1:15,25.1,97.25,100,0,5.75,0
5/15/2025 1:30,25.2,96.5,100,0,5.1,0
5/15/2025 1:45,25.3,95.75,100,0,4.45,0
5/15/2025 2:00,25.4,95,100,0,3.8,0
5/15/2025 2:15,25.425,95,100,0,3.7,0
5/15/2025 2:30,25.45,95,100,0,3.6,0
5/15/2025 2:45,25.475,95,100,0,3.5,0
5/15/2025 3:00,25.5,95,100,0,3.4,0
5/15/2025 3:15,25.525,95,100,0,3.225,0
5/15/2025 3:30,25.55,95,100,0,3.05,0
5/15/2025 3:45,25.575,95,100,0,2.875,0
5/15/2025 4:00,25.6,95,100,0,2.7,0
5/15/2025 4:15,25.65,95.25,100,0,2.7,0
5/15/2025 4:30,25.7,95.5,100,0,2.7,0
5/15/2025 4:45,25.75,95.75,100,0,2.7,0
5/15/2025 5:00,25.8,96,100,0,2.7,0
5/15/2025 5:15,26.225,94.25,100,1.75,3.025,0
5/15/2025 5:30,26.65,92.5,100,3.5,3.35,0
5/15/2025 5:45,27.075,90.75,100,5.25,3.675,0
5/15/2025 6:00,27.5,89,100,7,4,0
5/15/2025 6:15,27.825,88,100,34.5,4.35,5.469938493
5/15/2025 6:30,28.15,87,100,62,4.7,22.61782011
5/15/2025 6:45,28.475,86,100,89.5,5.05,53.85054756
5/15/2025 7:00,28.8,85,100,117,5.4,92.03549485
5/15/2025 7:15,29.075,82,100,166.25,6.65,140.3855078
5/15/2025 7:30,29.35,79,100,215.5,7.9,164.3966417
5/15/2025 7:45,29.625,76,100,264.75,9.15,175.9942604
5/15/2025 8:00,29.9,73,100,314,10.4,183.873038
5/15/2025 8:15,29.975,72.25,100,357.75,11.325,203.674575
5/15/2025 8:30,30.05,71.5,100,401.5,12.25,310.95192
5/15/2025 8:45,30.125,70.75,100,445.25,13.175,331.1400458
5/15/2025 9:00,30.2,70,100,489,14.1,351.5374156
5/15/2025 9:15,30.225,70,100,517.5,14.225,292.3549525
5/15/2025 9:30,30.25,70,100,546,14.35,535.8437115
5/15/2025 9:45,30.275,70,100,574.5,14.475,480.4250189
5/15/2025 10:00,30.3,70,100,603,14.6,568.857277
5/15/2025 10:15,30.4,69.5,100,637.5,15.125,817.0244344
5/15/2025 10:30,30.5,69,100,672,15.65,479.3602305
5/15/2025 10:45,30.6,68.5,100,706.5,16.175,408.2267064
5/15/2025 11:00,30.7,68,100,741,16.7,479.1956156
5/15/2025 11:15,30.775,68.25,100,753.75,16.125,469.9683061
5/15/2025 11:30,30.85,68.5,100,766.5,15.55,687.0966437
5/15/2025 11:45,30.925,68.75,100,779.25,14.975,565.9231118
5/15/2025 12:00,31,69,100,792,14.4,589.0453532
5/15/2025 12:15,30.975,69,100,769.5,14.6,641.6215836
5/15/2025 12:30,30.95,69,100,747,14.8,638.4350867
5/15/2025 12:45,30.925,69,100,724.5,15,599.3066481
5/15/2025 13:00,30.9,69,100,702,15.2,643.2580846
5/15/2025 13:15,30.8,69.25,100,669,15.475,667.2688733
5/15/2025 13:30,30.7,69.5,100,636,15.75,657.71517
5/15/2025 13:45,30.6,69.75,100,603,16.025,415.3354569
5/15/2025 14:00,30.5,70,100,570,16.3,416.3649431
5/15/2025 14:15,30.4,70.25,100,529.5,16.3,293.177497
5/15/2025 14:30,30.3,70.5,100,489,16.3,277.8861771
5/15/2025 14:45,30.2,70.75,100,448.5,16.3,373.9192315
5/15/2025 15:00,30.1,71,100,408,16.3,382.52632
5/15/2025 15:15,29.95,71.75,99.75,384.75,15.95,289.2741546
5/15/2025 15:30,29.8,72.5,99.5,361.5,15.6,391.3918419
5/15/2025 15:45,29.65,73.25,99.25,338.25,15.25,296.8031135
5/15/2025 16:00,29.5,74,99,315,14.9,269.31101
5/15/2025 16:15,29.175,76,98.5,264.75,14.425,203.9971459
5/15/2025 16:30,28.85,78,98,214.5,13.95,134.4523957
5/15/2025 16:45,28.525,80,97.5,164.25,13.475,107.9033048
5/15/2025 17:00,28.2,82,97,114,13,62.21317973
5/15/2025 17:15,28.275,81,97.75,89.5,12.6,33.60413125
5/15/2025 17:30,28.35,80,98.5,65,12.2,14.79116524
5/15/2025 17:45,28.425,79,99.25,40.5,11.8,3.433668656
5/15/2025 18:00,28.5,78,100,16,11.4,0.759116323
5/15/2025 18:15,28.25,79.5,100,12,10.3,0.57510404
5/15/2025 18:30,28,81,100,8,9.2,0
5/15/2025 18:45,27.75,82.5,100,4,8.1,0
5/15/2025 19:00,27.5,84,100,0,7,0
5/15/2025 19:15,27.5,84.75,100,0,5.625,0
5/15/2025 19:30,27.5,85.5,100,0,4.25,0
5/15/2025 19:45,27.5,86.25,100,0,2.875,0
5/15/2025 20:00,27.5,87,100,0,1.5,0
5/15/2025 20:15,27.425,87.25,99.5,0,2.125,0
5/15/2025 20:30,27.35,87.5,99,0,2.75,0
5/15/2025 20:45,27.275,87.75,98.5,0,3.375,0
5/15/2025 21:00,27.2,88,98,0,4,0
5/15/2025 21:15,27.15,88.25,98.5,0,4.025,0
5/15/2025 21:30,27.1,88.5,99,0,4.05,0
5/15/2025 21:45,27.05,88.75,99.5,0,4.075,0
5/15/2025 22:00,27,89,100,0,4.1,0
5/15/2025 22:15,26.95,89.25,100,0,3.725,0
5/15/2025 22:30,26.9,89.5,100,0,3.35,0
5/15/2025 22:45,26.85,89.75,100,0,2.975,0
5/15/2025 23:00,26.8,90,100,0,2.6,0
5/15/2025 23:15,26.7,90.5,100,0,3.05,0
5/15/2025 23:30,26.6,91,100,0,3.5,0
5/15/2025 23:45,26.5,91.5,100,0,3.95,0
5/16/2025 0:00,26.4,92,100,0,4.4,0
5/16/2025 0:15,26.525,91.25,100,0,4.525,0
5/16/2025 0:30,26.65,90.5,100,0,4.65,0
5/16/2025 0:45,26.775,89.75,100,0,4.775,0
5/16/2025 1:00,26.9,89,100,0,4.9,0
5/16/2025 1:15,26.8,90,100,0,5.375,0
5/16/2025 1:30,26.7,91,100,0,5.85,0
5/16/2025 1:45,26.6,92,100,0,6.325,0
5/16/2025 2:00,26.5,93,100,0,6.8,0
5/16/2025 2:15,26.25,93.75,100,0,6.55,0
5/16/2025 2:30,26,94.5,100,0,6.3,0
5/16/2025 2:45,25.75,95.25,100,0,6.05,0
5/16/2025 3:00,25.5,96,100,0,5.8,0
5/16/2025 3:15,25.5,95.75,100,0,5.2,0
5/16/2025 3:30,25.5,95.5,100,0,4.6,0
5/16/2025 3:45,25.5,95.25,100,0,4,0
5/16/2025 4:00,25.5,95,100,0,3.4,0
5/16/2025 4:15,25.525,95.5,100,0,3.025,0
5/16/2025 4:30,25.55,96,100,0,2.65,0
5/16/2025 4:45,25.575,96.5,100,0,2.275,0
5/16/2025 5:00,25.6,97,100,0,1.9,0
5/16/2025 5:15,26.075,94,98,2.75,4.35,0
5/16/2025 5:30,26.55,91,96,5.5,6.8,0
5/16/2025 5:45,27.025,88,94,8.25,9.25,0
5/16/2025 6:00,27.5,85,92,11,11.7,1.537914885
5/16/2025 6:15,27.8,84,93.5,44.5,11.8,14.16659908
5/16/2025 6:30,28.1,83,95,78,11.9,49.60819359
5/16/2025 6:45,28.4,82,96.5,111.5,12,63.62649852
5/16/2025 7:00,28.7,81,98,145,12.1,60.4127976
5/16/2025 7:15,28.925,79,98.5,188.75,12.725,134.848382
5/16/2025 7:30,29.15,77,99,232.5,13.35,220.3691278
5/16/2025 7:45,29.375,75,99.5,276.25,13.975,229.7794175
5/16/2025 8:00,29.6,73,100,320,14.6,259.2722154
5/16/2025 8:15,29.7,72.5,100,370.5,15.275,358.1067535
5/16/2025 8:30,29.8,72,100,421,15.95,352.9006924
5/16/2025 8:45,29.9,71.5,100,471.5,16.625,405.3447496
5/16/2025 9:00,30,71,100,522,17.3,445.3474132
5/16/2025 9:15,30.05,70.5,100,543.75,17.225,454.1079545
5/16/2025 9:30,30.1,70,100,565.5,17.15,434.0822645
5/16/2025 9:45,30.15,69.5,100,587.25,17.075,554.6173211
5/16/2025 10:00,30.2,69,100,609,17,643.4724333
5/16/2025 10:15,30.15,69.75,100,595,17.075,321.0110584
5/16/2025 10:30,30.1,70.5,100,581,17.15,588.3502097
5/16/2025 10:45,30.05,71.25,100,567,17.225,458.2074741
5/16/2025 11:00,30,72,100,553,17.3,465.7346429
5/16/2025 11:15,30.075,71.75,100,601,17.425,513.9570429
5/16/2025 11:30,30.15,71.5,100,649,17.55,397.8067289
5/16/2025 11:45,30.225,71.25,100,697,17.675,382.1152506
5/16/2025 12:00,30.3,71,100,745,17.8,413.6621792
5/16/2025 12:15,30.35,71,100,757,17.625,567.4464688
5/16/2025 12:30,30.4,71,100,769,17.45,646.7439347
5/16/2025 12:45,30.45,71,100,781,17.275,641.6584163
5/16/2025 13:00,30.5,71,100,793,17.1,615.7415004
5/16/2025 13:15,30.425,71.25,100,767,17.1,640.2036695
5/16/2025 13:30,30.35,71.5,100,741,17.1,640.0703045
5/16/2025 13:45,30.275,71.75,100,715,17.1,662.8228413
5/16/2025 14:00,30.2,72,100,689,17.1,244.3921773
5/16/2025 14:15,30.175,72,100,642.75,16.625,123.5794437
5/16/2025 14:30,30.15,72,100,596.5,16.15,0
5/16/2025 14:45,30.125,72,100,550.25,15.675,0
5/16/2025 15:00,30.1,72,100,504,15.2,0
5/16/2025 15:15,29.95,72.25,100,453,14.95,162.5602999
5/16/2025 15:30,29.8,72.5,100,402,14.7,280.1021493
5/16/2025 15:45,29.65,72.75,100,351,14.45,162.5479125
5/16/2025 16:00,29.5,73,100,300,14.2,144.2345567
5/16/2025 16:15,29.375,74,100,261.25,13.65,115.5834612
5/16/2025 16:30,29.25,75,100,222.5,13.1,106.5766207
5/16/2025 16:45,29.125,76,100,183.75,12.55,73.24917647
5/16/2025 17:00,29,77,100,145,12,46.98461519
5/16/2025 17:15,28.95,77,100,116,11.95,20.11512294
5/16/2025 17:30,28.9,77,100,87,11.9,13.4524517
5/16/2025 17:45,28.85,77,100,58,11.85,2.945424003
5/16/2025 18:00,28.8,77,100,29,11.8,1.014207741
5/16/2025 18:15,28.775,77,100,21.75,11.625,0.787370618
5/16/2025 18:30,28.75,77,100,14.5,11.45,0.138487035
5/16/2025 18:45,28.725,77,100,7.25,11.275,0
5/16/2025 19:00,28.7,77,100,0,11.1,0
5/16/2025 19:15,28.65,77.25,100,0,11.25,0
5/16/2025 19:30,28.6,77.5,100,0,11.4,0
5/16/2025 19:45,28.55,77.75,100,0,11.55,0
5/16/2025 20:00,28.5,78,100,0,11.7,0
5/16/2025 20:15,28.5,78,100,0,12.05,0
5/16/2025 20:30,28.5,78,100,0,12.4,0
5/16/2025 20:45,28.5,78,100,0,12.75,0
5/16/2025 21:00,28.5,78,100,0,13.1,0
5/16/2025 21:15,28.475,78,100,0,13.05,0
5/16/2025 21:30,28.45,78,100,0,13,0
5/16/2025 21:45,28.425,78,100,0,12.95,0
5/16/2025 22:00,28.4,78,100,0,12.9,0
5/16/2025 22:15,28.4,78.25,99.75,0,12.75,0
5/16/2025 22:30,28.4,78.5,99.5,0,12.6,0
5/16/2025 22:45,28.4,78.75,99.25,0,12.45,0
5/16/2025 23:00,28.4,79,99,0,12.3,0
5/16/2025 23:15,28.375,79,99,0,12.55,0
5/16/2025 23:30,28.35,79,99,0,12.8,0
5/16/2025 23:45,28.325,79,99,0,13.05,0
5/17/2025 0:00,28.3,79,99,0,13.3,0
5/17/2025 0:15,28.275,79,99.25,0,13.2,0
5/17/2025 0:30,28.25,79,99.5,0,13.1,0
5/17/2025 0:45,28.225,79,99.75,0,13,0
5/17/2025 1:00,28.2,79,100,0,12.9,0
5/17/2025 1:15,28.075,79.75,100,0,13.275,0
5/17/2025 1:30,27.95,80.5,100,0,13.65,0
5/17/2025 1:45,27.825,81.25,100,0,14.025,0
5/17/2025 2:00,27.7,82,100,0,14.4,0
5/17/2025 2:15,27.675,82.25,100,0,14,0
5/17/2025 2:30,27.65,82.5,100,0,13.6,0
5/17/2025 2:45,27.625,82.75,100,0,13.2,0
5/17/2025 3:00,27.6,83,100,0,12.8,0
5/17/2025 3:15,27.325,84.75,100,0,10.5,0
5/17/2025 3:30,27.05,86.5,100,0,8.2,0
5/17/2025 3:45,26.775,88.25,100,0,5.9,0
5/17/2025 4:00,26.5,90,100,0,3.6,0
5/17/2025 4:15,26.375,90.25,99,0,4.35,0
5/17/2025 4:30,26.25,90.5,98,0,5.1,0
5/17/2025 4:45,26.125,90.75,97,0,5.85,0
5/17/2025 5:00,26,91,96,0,6.6,0
5/17/2025 5:15,26.625,86.75,97,2.5,7.7,0
5/17/2025 5:30,27.25,82.5,98,5,8.8,0
5/17/2025 5:45,27.875,78.25,99,7.5,9.9,0
5/17/2025 6:00,28.5,74,100,10,11,0
5/17/2025 6:15,28.625,73.25,100,32,11.2,1.025133666
5/17/2025 6:30,28.75,72.5,100,54,11.4,8.676262385
5/17/2025 6:45,28.875,71.75,100,76,11.6,15.87797754
5/17/2025 7:00,29,71,100,98,11.8,25.97124498
5/17/2025 7:15,29.1,70.75,100,113,11.9,54.3184915
5/17/2025 7:30,29.2,70.5,100,128,12,82.29912327
5/17/2025 7:45,29.3,70.25,100,143,12.1,76.34267982
5/17/2025 8:00,29.4,70,100,158,12.2,183.7654035
5/17/2025 8:15,29.5,69,100,205.75,13.025,132.2376425
5/17/2025 8:30,29.6,68,100,253.5,13.85,70.63913087
5/17/2025 8:45,29.7,67,100,301.25,14.675,60.30089891
5/17/2025 9:00,29.8,66,100,349,15.5,290.0796715
5/17/2025 9:15,29.9,66.75,100,411,14.525,497.3647517
5/17/2025 9:30,30,67.5,100,473,13.55,386.2005111
5/17/2025 9:45,30.1,68.25,100,535,12.575,567.8541177
5/17/2025 10:00,30.2,69,100,597,11.6,563.9274143
5/17/2025 10:15,30.05,69.25,99.75,547.25,12.525,438.6420398
5/17/2025 10:30,29.9,69.5,99.5,497.5,13.45,258.1392131
5/17/2025 10:45,29.75,69.75,99.25,447.75,14.375,293.289219
5/17/2025 11:00,29.6,70,99,398,15.3,411.8243011
5/17/2025 11:15,29.25,72,99.25,451.25,14.125,369.4216319
5/17/2025 11:30,28.9,74,99.5,504.5,12.95,316.283869
5/17/2025 11:45,28.55,76,99.75,557.75,11.775,433.013142
5/17/2025 12:00,28.2,78,100,611,10.6,327.6408785
5/17/2025 12:15,27.9,79.25,100,519.75,10.25,418.5337444
5/17/2025 12:30,27.6,80.5,100,428.5,9.9,384.189696
5/17/2025 12:45,27.3,81.75,100,337.25,9.55,256.6013263
5/17/2025 13:00,27,83,100,246,9.2,315.7076442
5/17/2025 13:15,27,83.5,100,256,7.225,272.6788468
5/17/2025 13:30,27,84,100,266,5.25,241.5411763
5/17/2025 13:45,27,84.5,100,276,3.275,273.422919
5/17/2025 14:00,27,85,100,286,1.3,199.0919209
5/17/2025 14:15,27.1,84.75,100,259.25,2.525,197.3731682
5/17/2025 14:30,27.2,84.5,100,232.5,3.75,306.2403263
5/17/2025 14:45,27.3,84.25,100,205.75,4.975,264.9933945
5/17/2025 15:00,27.4,84,100,179,6.2,247.4028529
5/17/2025 15:15,27.475,83.75,100,173,7.075,156.1964444
5/17/2025 15:30,27.55,83.5,100,167,7.95,193.1391979
5/17/2025 15:45,27.625,83.25,100,161,8.825,72.94351197
5/17/2025 16:00,27.7,83,100,155,9.7,37.26504938
5/17/2025 16:15,27.4,84.5,100,137.25,9.325,29.88396718
5/17/2025 16:30,27.1,86,100,119.5,8.95,20.40478823
5/17/2025 16:45,26.8,87.5,100,101.75,8.575,1.892284236
5/17/2025 17:00,26.5,89,100,84,8.2,1.996481972
5/17/2025 17:15,26.5,89,99.75,67.25,6.75,8.408770092
5/17/2025 17:30,26.5,89,99.5,50.5,5.3,9.48316873
5/17/2025 17:45,26.5,89,99.25,33.75,3.85,3.131772108
5/17/2025 18:00,26.5,89,99,17,2.4,0.956652389
5/17/2025 18:15,26.425,89.5,99,12.75,2.275,0.121983718
5/17/2025 18:30,26.35,90,99,8.5,2.15,0
5/17/2025 18:45,26.275,90.5,99,4.25,2.025,0
5/17/2025 19:00,26.2,91,99,0,1.9,0
5/17/2025 19:15,26.175,91.25,99.25,0,1.75,0
5/17/2025 19:30,26.15,91.5,99.5,0,1.6,0
5/17/2025 19:45,26.125,91.75,99.75,0,1.45,0
5/17/2025 20:00,26.1,92,100,0,1.3,0
5/17/2025 20:15,26.1,91.75,100,0,1.575,0
5/17/2025 20:30,26.1,91.5,100,0,1.85,0
5/17/2025 20:45,26.1,91.25,100,0,2.125,0
5/17/2025 21:00,26.1,91,100,0,2.4,0
5/17/2025 21:15,26.125,91.25,99.75,0,2.25,0
5/17/2025 21:30,26.15,91.5,99.5,0,2.1,0
5/17/2025 21:45,26.175,91.75,99.25,0,1.95,0
5/17/2025 22:00,26.2,92,99,0,1.8,0
5/17/2025 22:15,26.15,90.75,99.25,0,2.175,0
5/17/2025 22:30,26.1,89.5,99.5,0,2.55,0
5/17/2025 22:45,26.05,88.25,99.75,0,2.925,0
5/17/2025 23:00,26,87,100,0,3.3,0
5/17/2025 23:15,25.825,88.75,100,0,4.75,0
5/17/2025 23:30,25.65,90.5,100,0,6.2,0
5/17/2025 23:45,25.475,92.25,100,0,7.65,0
5/18/2025 0:00,25.3,94,100,0,9.1,0
5/18/2025 0:15,25.375,93.25,100,0,9,0
5/18/2025 0:30,25.45,92.5,100,0,8.9,0
5/18/2025 0:45,25.525,91.75,100,0,8.8,0
5/18/2025 1:00,25.6,91,100,0,8.7,0
5/18/2025 1:15,25.5,91.5,100,0,8.325,0
5/18/2025 1:30,25.4,92,100,0,7.95,0
5/18/2025 1:45,25.3,92.5,100,0,7.575,0
5/18/2025 2:00,25.2,93,100,0,7.2,0
5/18/2025 2:15,25.3,92.25,100,0,7.25,0
5/18/2025 2:30,25.4,91.5,100,0,7.3,0
5/18/2025 2:45,25.5,90.75,100,0,7.35,0
5/18/2025 3:00,25.6,90,100,0,7.4,0
5/18/2025 3:15,25.6,90.25,100,0,7.275,0
5/18/2025 3:30,25.6,90.5,100,0,7.15,0
5/18/2025 3:45,25.6,90.75,100,0,7.025,0
5/18/2025 4:00,25.6,91,100,0,6.9,0
5/18/2025 4:15,25.45,91.5,100,0,6.85,0
5/18/2025 4:30,25.3,92,100,0,6.8,0
5/18/2025 4:45,25.15,92.5,100,0,6.75,0
5/18/2025 5:00,25,93,100,0,6.7,0
5/18/2025 5:15,25.075,94,100,3,6.175,0
5/18/2025 5:30,25.15,95,100,6,5.65,0
5/18/2025 5:45,25.225,96,100,9,5.125,0
5/18/2025 6:00,25.3,97,100,12,4.6,0
5/18/2025 6:15,25.65,95,99.5,35.75,5.7,0
5/18/2025 6:30,26,93,99,59.5,6.8,14.16041968
